41649,"7792070053316","rocio vegetal nucete de oliva x 150 cm3","150","cm3",0.00
41651,"7792070000075","aceitunas nucete verdes premium x 220 gr","220","gr",0.00
41653,"7792070001027","aceitunas nucete negras x 100 gr","100","gr",0.00
41655,"7792070001041","aceitunas nucete verdes x 100 gr","100","gr",0.00
41657,"7792070004608","aceitunas nucete verdes light x 180 gr","180","gr",0.00
41659,"7792070011149","aceitunas nucete negras x 180 gr","180","gr",0.00
41661,"7792070001089","aceitunas nucete verdes x 200 gr","200","gr",0.00
41663,"7792070001065","aceitunas nucete verdes descarozadas x 80 gr","80","gr",0.00
41665,"7792070001072","aceitunas nucete verdes rellenas morron x 100 gr","100","gr",0.00
41667,"500000009121","queso sancor cremoso x 500 gr","500","gr",0.00
41669,"250000009121","queso sancor cremoso x 250 gr","250","gr",0.00
41671,"999000009141","bondiola sello de oro feteada x 1 kg","1","kg",0.00
41673,"750000009141","bondiola sello de oro feteada x 750 gr","750","gr",0.00
41675,"500000009141","bondiola sello de oro feteada x 500 gr","500","gr",0.00
41677,"250000009141","bondiola sello de oro feteada x 250 gr","250","gr",0.00
41679,"999000005601","jamon crudo sello de oro x 1 kg","1","kg",0.00
41681,"750000005601","jamon crudo sello de oro x 750 gr","750","gr",0.00
41683,"500000005601","jamon crudo sello de oro x 500 gr","500","gr",0.00
41685,"250000005601","jamon crudo sello de oro x 250 gr","250","gr",0.00
41687,"999000005460","longaniza calabresa sello de oro x 1 kg","1","kg",0.00
41689,"750000005460","longaniza calabresa sello de oro x 750 gr","750","gr",0.00
41691,"999000005142","panceta cagnoli ahumada en trozos x 1 kg","1","kg",0.00
41693,"750000005142","panceta cagnoli ahumada en trozos x 750 gr","750","gr",0.00
41695,"500000005142","panceta cagnoli ahumada en trozos x 500 gr","500","gr",0.00
41697,"250000005142","panceta cagnoli ahumada en trozos x 250 gr","250","gr",0.00
41699,"999000005099","lomo horneado cagnoli a las finas hierba x 1 kg","1","kg",0.00
41701,"750000005099","lomo horneado cagnoli a las finas hierba x 750 gr","750","gr",0.00
41703,"500000005099","lomo horneado cagnoli a las finas hierba x 500 gr","500","gr",0.00
41705,"250000005099","lomo horneado cagnoli a las finas hierba x 250 gr","250","gr",0.00
41707,"7798013102967","salamin cagnoli picado grueso al vacio x 130 gr","130","gr",0.00
41709,"7798013100246","sopresatta cagnoli x 135 gr","135","gr",0.00
41711,"7798013102875","jamon cocido cagnoli genuino sin tacc x 120 gr","120","gr",0.00
41713,"7798013103155","leberwurst cagnoli x 150 gr","150","gr",0.00
41715,"7790380014294","garrapinada de mani georgalos x 200 gr","200","gr",0.00
41717,"7790380037774","pasas de uva georgalos banc chocolate 8 x 80 gr","80","gr",0.00
41719,"7790380013587","turron georgalos mani blando x 90 gr","90","gr",0.00
41721,"7790380037736","mani con chocolate georgalos x 80 gr","80","gr",0.00
41723,"7790380013068","turron georgalos blando con yema frutas x 120 gr","120","gr",0.00
41725,"7790380012139","tableta georgalos crocante de mani x 80 gr","80","gr",0.00
41727,"7790380012122","turron georgalos mani con miel x 80 gr","80","gr",0.00
41729,"7790380011965","garrapinada de mani georgalos x 100 gr","100","gr",0.00
41731,"7792390620823","capelettini giacomo tridicci x 500 gr","500","gr",0.00
41733,"7792390620700","capelletini giacomo carne x 500 gr","500","gr",0.00
41735,"7792390620786","capelletini giacomo queso y jamon x 500 gr","500","gr",0.00
41737,"7795930000550","agua glaciar mineral sin gas x 6300 cm3","6300","cm3",0.00
41739,"7790040008175","obleas opera oblea clasica x 220 gr","220","gr",0.00
41741,"7622201735821","galletitas oreo chocolate xl rellenas x 182 gr","182","gr",0.00
41743,"656750817384","cerveza ortuzar poker bourbon x 473 cm3","473","cm3",0.00
41745,"7798165060207","huevos ovomak blancos extra grandes x 12 unid","12","uni",0.00
41747,"7798165060030","huevos ovomak blancos x 6 unid","6","uni",0.00
41749,"7798165060047","huevos ovomak marrones x 6 unid","6","uni",0.00
41751,"7798165060214","huevos ovomak marrones extra grandes x 12 unid","12","uni",0.00
41753,"7790079021237","hamburguesa paladini funburguer criollas x 160 gr","160","gr",0.00
41755,"7792798011117","sidra frutada patagonia isidra x 473 cm3","473","cm3",0.00
41757,"7792798010882","cerveza patagonia vera ipa x 730 cm3","730","cm3",0.00
41759,"7792798003556","cerveza patagonia kune pale ale x 473 cm3","473","cm3",0.00
41761,"7792798002375","cerveza patagonia weisse x 730 cm3","730","cm3",0.00
41763,"999000005410","jamon paladini cocido reden sodio x 1 kg","1","kg",0.00
41765,"750000005410","jamon paladini cocido reden sodio x 750 gr","750","gr",0.00
41767,"500000005410","jamon paladini cocido reden sodio x 500 gr","500","gr",0.00
41769,"250000005410","jamon paladini cocido reden sodio x 250 gr","250","gr",0.00
41771,"999000005101","jamon cocido paladini x 1 kg","1","kg",0.00
41773,"750000005101","jamon cocido paladini x 750 gr","750","gr",0.00
41775,"500000005101","jamon cocido paladini x 500 gr","500","gr",0.00
41777,"250000005101","jamon cocido paladini x 250 gr","250","gr",0.00
41779,"7790079010828","salchicha paladini x 6 x 225 gr","225","gr",0.00
41781,"7790079000638","leberwust paladini x 250 gr","250","gr",0.00
41783,"999000005417","matambre de pollo fela de paladini x 1 kg","1","kg",0.00
41785,"750000005417","matambre de pollo fela de paladini x 750 gr","750","gr",0.00
41787,"7793440702964","vino benjamin nieto cab sauvignon x 750 cm3","750","cm3",0.00
41789,"7792025000396","fideos betic spaghetti diet albahaca x 300 gr","300","gr",0.00
41791,"7792025000389","fideos betic spaghetti diet espinaca x 300 gr","300","gr",0.00
41793,"7792025000440","fideos betic spaghetti diet integrales x 300 gr","300","gr",0.00
41795,"7793890258271","rapiditas bimbo light x 275 gr","275","gr",0.00
41797,"7793890259001","pan bimbo hamburguesa de papa x 240 gr","240","gr",0.00
41799,"7793890259049","pan bimbo blanco con vitamina a x 400 gr","400","gr",0.00
41801,"7793890258998","pan bimbo hamburguesa artesano x 240 gr","240","gr",0.00
41803,"7790070507228","harina blancaflor leudante c vita x 1 kg","1","kg",0.00
41805,"7792410532167","whisky blenders pride x 750 cm3","750","cm3",0.00
41807,"7792410010009","whisky blenders pride x 1 lt","1","lt",0.00
41809,"7792360091912","pan dulce bonafide con frutas x 400 gr","400","gr",0.00
41811,"7790336020720","vino vasco viejo blend de uvas tintas x 750 cm3","750","cm3",0.00
41813,"7790336050192","vino vasco viejo malbec edvintage x 750 cm3","750","cm3",0.00
41815,"7791250002977","whisky vat 69 blend scotch x 700 cm3","700","cm3",0.00
41817,"7799155000135","agua villa del sur mineral x 6200 cm3","6200","cm3",0.00
41819,"7790315101228","agua villa del sur levite fizz pomelo x 2250 cm3","2250","cm3",0.00
41821,"7790315000422","agua villavicencio mineral sin gas x 2000 cm3","2000","cm3",0.00
41823,"7790315000439","agua villavicencio mineral sin gas x 1500 cm3","1500","cm3",0.00
41825,"7798081010010","vino vinorum premium malbec x 750 cm3","750","cm3",0.00
41827,"7790070318879","alimento vitina plus nutri vit x 500 gr","500","gr",0.00
41829,"7790070318893","alimento vitina plus nutri espinaca x 250 gr","250","gr",0.00
41831,"7790290101466","fernet vittone speciale x 450 cm3","450","cm3",0.00
41833,"7793147570927","cerveza warsteiner premium x 473 cm3","473","cm3",0.00
41835,"250000005137","queso migue reggianito torneado 8 meses x 250 gr","250","gr",0.00
41837,"999000005037","queso migue sardo torneado pintado x 1 kg","1","kg",0.00
41839,"750000005037","queso migue sardo torneado pintado x 750 gr","750","gr",0.00
41841,"500000005037","queso migue sardo torneado pintado x 500 gr","500","gr",0.00
41843,"250000005037","queso migue sardo torneado pintado x 250 gr","250","gr",0.00
41845,"999000009643","dulce de batata noel con chocolate x 1 kg","1","kg",0.00
41847,"750000009643","dulce de batata noel con chocolate x 750 gr","750","gr",0.00
41849,"500000009643","dulce de batata noel con chocolate x 500 gr","500","gr",0.00
41851,"250000009643","dulce de batata noel con chocolate x 250 gr","250","gr",0.00
41853,"999000005424","dulce de membrillo noel x 1 kg","1","kg",0.00
41855,"750000005424","dulce de membrillo noel x 750 gr","750","gr",0.00
41857,"500000005424","dulce de membrillo noel x 500 gr","500","gr",0.00
41859,"7794820902172","yogur milkaut cremoso con frutillas x 150 gr","150","gr",0.00
41861,"7794820902271","yogur milkaut bebible frutilla 0 lactos x 900 gr","0","l",0.00
41863,"7794820902974","crema de leche milkaut doble x 205 cm3","205","cm3",0.00
41865,"7794820901687","yogur milkaut batido descfrutilla x 190 gr","190","gr",0.00
41867,"7794820000601","manteca milkaut x 200 gr","200","gr",0.00
41869,"7793360004759","dulce de leche poncho negro x 450 gr","450","gr",0.00
41871,"7790244941414","dulce de leche san ignacio tradicion x 410 gr","410","gr",0.00
41873,"7790244009169","dulce de leche san ignacio light x 400 gr","400","gr",0.00
41875,"7790080044188","leche polvo san regim descr dieta x 500 gr","500","gr",0.00
41877,"7790080044263","leche sancor en polvo sticks x 30 unid","30","uni",0.00
41879,"7790080031904","dulce de leche sancor repostero x 400 gr","400","gr",0.00
41881,"7798321150568","arroz con leche sancor sublime c dleche x 160 gr","160","gr",0.00
41883,"7790150250327","te la virginia rosa mosqueta y manzanill x 20 unid","20","uni",0.00
41885,"7790150160824","capuccino la virginia tradicional x 275 gr","275","gr",0.00
41887,"7790150360262","te la virginia mezcla hierbas naturales x 25 unid","25","uni",0.00
41889,"7790150355244","te la virginia verde citrus x 20 unid","20","uni",150.00
41891,"7790150211939","te la virginia en saquitos x 50 unid","50","uni",0.00
41893,"7790150240526","te la virginia sabor frutas tropicales x 20 unid","20","uni",0.00
41895,"7790150321065","te la virginia tilo manzanilla y cedron x 25 unid","25","uni",0.00
41897,"7790150006405","cafe la virginia puro aroma x 250 gr","250","gr",0.00
41899,"7790577004688","vino la vuelta cabernet sauvignon x 750 cm3","750","cm3",0.00
41901,"7790577004640","vino la vuelta malbec x 750 cm3","750","cm3",0.00
41903,"7793890258790","pan lactal para panchos x 210 gr","210","gr",0.00
41905,"7790975196923","champagne latitud 33 dulce x 750 cm3","750","cm3",0.00
41907,"7790606085862","capellettis dona noly pollo y espinaca x 500 gr","500","gr",0.00
41909,"7790606086067","pan dona noly salvado sin sal agregada x 360 gr","360","gr",0.00
41911,"7790606085855","capellettis dona noly 4 quesos x 500 gr","500","gr",0.00
41913,"7790606000254","tapa empanadas dona noly rotisera x 460 gr","460","gr",0.00
41915,"7790606086012","pan dona noly salvado liviano x 315 gr","315","gr",0.00
41917,"7790606085879","sorrentinos dona noly ricota jamon muzza x 500 gr","500","gr",0.00
41919,"7790606086142","pan dona noly salvado liviano x 600 gr","600","gr",0.00
41921,"7790606010826","tapa pastelitos dona noly freir x 380 gr","380","gr",0.00
41923,"7790606010376","tapa empanadas dona noly copetin x 250 gr","250","gr",0.00
41925,"7790606085428","tapa pascualina dona noly criolla x 400 gr","400","gr",0.00
41927,"7790606085411","tapa pascualina dona noly hojaldre x 400 gr","400","gr",0.00
41929,"7790606085343","tapa empanadas dona noly criolla freir x 330 gr","330","gr",0.00
41931,"250000005627","salchicha de viena con piel labroier x 250 gr","250","gr",0.00
41933,"999000005571","pechuga de pavo labroier especial x 1 kg","1","kg",0.00
41935,"750000005571","pechuga de pavo labroier especial x 750 gr","750","gr",0.00
41937,"500000005571","pechuga de pavo labroier especial x 500 gr","500","gr",0.00
41939,"250000005571","pechuga de pavo labroier especial x 250 gr","250","gr",0.00
41941,"999000005534","jamon asado premium labroier x 1 kg","1","kg",0.00
41943,"750000005534","jamon asado premium labroier x 750 gr","750","gr",0.00
41945,"500000005534","jamon asado premium labroier x 500 gr","500","gr",0.00
41947,"250000005534","jamon asado premium labroier x 250 gr","250","gr",0.00
41949,"999000009863","jamon cocido natural las dinas premium x 1 kg","1","kg",0.00
41951,"750000009863","jamon cocido natural las dinas premium x 750 gr","750","gr",0.00
41953,"500000009863","jamon cocido natural las dinas premium x 500 gr","500","gr",0.00
41955,"7791813555049","gaseosa pepsi cola x 1500 cm3","1500","cm3",0.00
41957,"7791813421054","gaseosa pepsi black cero azucar x 1500 cm3","1500","cm3",0.00
41959,"7791813420057","gaseosa pepsi black cero azucar x 500 cm3","500","cm3",0.00
41961,"7790301000016","pan arabe piruchitas x 150 gr","150","gr",0.00
41963,"7795278000021","pan arabe pita s clasico x 230 gr","230","gr",0.00
41965,"7795278000038","pan arabe pita s chico x 150 gr","150","gr",0.00
41967,"7798353140018","pizza pizzazen mozza horno de barro x 2 unid","2","uni",0.00
41969,"7798353140049","pizza pizzazen provolone not alone horno x 2 unid","2","uni",0.00
41971,"7798353140032","pizza pizzazen margarita love horno barr x 2 unid","2","uni",0.00
41973,"7798353140063","empanadas pizza zen roast beef x 12 unid","12","uni",0.00
41975,"7798353140056","pizza pizzazen porto smoke horno barro x 2 unid","2","uni",0.00
41977,"7798353140094","empanadas pizza zen jamonqueso x 12 unid","12","uni",0.00
41979,"7790071090507","pan tostado riera bio organico x 200 gr","200","gr",0.00
41981,"7790071090606","pan tostado riera bio veggie x 200 gr","200","gr",0.00
41983,"7790071010109","grisines riera tradclasica receta itali x 160 gr","160","gr",0.00
41985,"7790071090316","tostadas riera integrales x 200 gr","200","gr",0.00
41987,"7790070322050","fideos rina matarazzo spaghetti c morron x 500 gr","500","gr",0.00
41989,"7790336032501","vino rincon famoso tinto x 750 cm3","750","cm3",0.00
41991,"7790336032525","vino rincon famoso blanco x 750 cm3","750","cm3",0.00
41993,"656750731338","tostadas de arroz risky dit semillas x 150 gr","150","gr",0.00
41995,"76625212067","tostadas de arroz risky dit sin sal x 150 gr","150","gr",0.00
41997,"7798086620023","tostadas de arroz risky dit dulces x 150 gr","150","gr",0.00
41999,"7798096881889","beetslaw roots de sueno verde x 250 gr","250","gr",0.00
42001,"7798096880981","coleslaw roots de sueno verde x 250 gr","250","gr",0.00
42003,"7794529042117","talitas tosti sabor pizza x 100 gr","100","gr",0.00
42005,"7790336021086","vino traful malbec joven x 750 cm3","750","cm3",0.00
42007,"7790336021093","vino traful chardonnay semillon x 750 cm3","750","cm3",0.00
42009,"7790336021758","vino traful blanco x 750 cm3","750","cm3",0.00
42011,"7790336041503","champagne traful extra brut x 750 cm3","750","cm3",0.00
42013,"7790240096767","vino trapiche puro malbec sin roble x 750 cm3","750","cm3",0.00
42015,"7790240096774","vino trapiche impuro malbecmalbec x 750 cm3","750","cm3",0.00
42017,"7790240092011","vino trapiche medalla malbec 2019 x 750 cm3","750","cm3",0.00
42019,"7790240094497","vino trapiche reserva merlot x 750 cm3","750","cm3",0.00
42021,"7790240094473","vino trapiche reserva syrah x 750 cm3","750","cm3",0.00
42023,"7790240094459","vino trapiche reserva malbec x 750 cm3","750","cm3",0.00
42025,"7790240094480","vino trapiche reserva chardonnay x 750 cm3","750","cm3",0.00
42027,"500000005775","dulce de batata campagnola lata x 500 gr","500","gr",0.00
42029,"250000005775","dulce de batata campagnola lata x 250 gr","250","gr",0.00
42031,"999000009163","dulce de membrillo dulcor en lata x 1 kg","1","kg",0.00
42033,"750000009163","dulce de membrillo dulcor en lata x 750 gr","750","gr",0.00
42035,"500000009163","dulce de membrillo dulcor en lata x 500 gr","500","gr",0.00
42037,"250000009163","dulce de membrillo dulcor en lata x 250 gr","250","gr",0.00
42039,"999000005778","dulce de batata dulcor en lata x 1 kg","1","kg",0.00
42041,"750000005778","dulce de batata dulcor en lata x 750 gr","750","gr",0.00
42043,"500000005778","dulce de batata dulcor en lata x 500 gr","500","gr",0.00
42045,"250000005778","dulce de batata dulcor en lata x 250 gr","250","gr",0.00
42047,"999000009678","dulce esnaola de batata x 1 kg","1","kg",0.00
42049,"750000009678","dulce esnaola de batata x 750 gr","750","gr",0.00
42051,"7794520868815","papas fritas krachitos corte americano x 115 gr","115","gr",0.00
42053,"7794520868754","papas fritas krachitos tradicionales x 55 gr","55","gr",0.00
42055,"7794520868280","papas fritas krachitos sabor ketchup x 55 gr","55","gr",0.00
42057,"7794520868297","papas fritas krachitos sabor cheddar x 55 gr","55","gr",0.00
42059,"7794520868983","mani krachitos pelado salado x 70 gr","70","gr",0.00
42061,"7798334803116","hummus kyros con pimenton picante x 230 gr","230","gr",0.00
42063,"7790499002076","lomitos de atun la banda al natural x 170 gr","170","gr",0.00
42065,"7790499002069","lomitos de atun la banda aceite y agua x 170 gr","170","gr",0.00
42067,"7798062863000","miel pura solida la familia x 500 gr","500","gr",0.00
42069,"7792716930513","sidra la farruca gran sidra x 710 cm3","710","cm3",0.00
42071,"703158258377","belgian waffle la maison gaufre vegan x 65 gr","65","gr",0.00
42073,"703158258384","belgian waffle la maison gaufre x 65 gr","65","gr",0.00
42075,"7790150240175","te la virginia con limon x 20 unid","20","uni",0.00
42077,"7790150250426","te la virginia manzana con canela x 20 unid","20","uni",0.00
42079,"7790150355084","te la virginia verde x 20 unid","20","uni",0.00
42081,"7790150211908","te la virginia en saquitos x 25 unid","25","uni",0.00
42083,"7790150090121","capsulas la virginia cortado x 10 unid","10","uni",0.00
42085,"7790150090169","capsulas la virginia cappuccino ddl x 8 unid","8","uni",0.00
42087,"7790150160657","cappuccino la virginia tradicional x 10 unid","10","uni",0.00
42089,"7790150080146","cafe la virginia puro aroma en saquito x 20 unid","20","uni",0.00
42091,"7790150100486","cafe la virginia instantaneo clasico x 170 gr","170","gr",0.00
42093,"7790150080801","capsulas la virginia espresso sutil x 10 unid","10","uni",0.00
42095,"7790150160961","capuccino la virginia light x 10 unid","10","uni",0.00
42097,"7790150161227","capuccino la virginia dulce de leche x 155 gr","155","gr",0.00
42099,"7793360131448","mermelada campagnola damascofrutas x 454 gr","454","gr",0.00
42101,"7793360006142","caballa campagnola natural x 300 gr","300","gr",0.00
42103,"7793360131523","mermelada bc campagnola damascofruta x 390 gr","390","gr",0.00
42105,"7793360106040","jugo campagnola bc manzana x 1 lt","1","lt",0.00
42107,"7793360000089","tomate campagnola perita x 400 gr","400","gr",0.00
42109,"7793360106101","jugo campagnola bc manzana x 200 cm3","200","cm3",0.00
42111,"7793360000478","pulpa de tomate campagnola x 520 gr","520","gr",0.00
42113,"7793360005169","atun campagnola al natural x 300 gr","300","gr",0.00
42115,"7793360000485","pure de tomate campagnola x 520 gr","520","gr",0.00
42117,"7793360103018","ketchup campagnola x 250 gr","250","gr",0.00
42119,"7793360005107","atun campagnola aceite x 300 gr","300","gr",0.00
42121,"7793360129940","atun del mar desmenuzado en aceite x 170 gr","170","gr",0.00
42123,"7790070417312","bizcochuelo exquisita 1 minuto vainilla x 60 gr","60","gr",0.00
42125,"7790070417893","postre exquisita vainilla x 80 gr","80","gr",0.00
42127,"7790070413116","flan exquisita vainilla x 40 gr","40","gr",0.00
42129,"7790070413093","gelatina exquisita naranja x 40 gr","40","gr",0.00
42131,"7790070413130","flan exquisita dulce de leche x 40 gr","40","gr",0.00
42133,"7790070413017","gelatina exquisita frutilla x 40 gr","40","gr",0.00
42135,"7790070417329","bizcochuelo exquisita 1 minuto chocolat x 55 gr","55","gr",0.00
42137,"7790070417879","postre exquisita chocolate x 80 gr","80","gr",0.00
42139,"7790070412362","bizcochuelo exquisita naranja alto espon x 540 gr","540","gr",0.00
42141,"7790070410627","brownies exquisita x 425 gr","425","gr",0.00
42143,"7790070417992","postre exquisita light dulde leche x 60 gr","60","gr",0.00
42145,"7790070417978","postre exquisita light vainilla x 50 gr","50","gr",0.00
42147,"7791337006348","yogur yogurisimo natural con azucar cana x 300 gr","300","gr",0.00
42149,"7791337006935","yogur yogurisimo griego fruta la crema x 125 gr","125","gr",0.00
42151,"7791337006959","yogur yogurisimo griego arandanos a la c x 125 gr","125","gr",0.00
42153,"7791337006355","yogur yogurisimo natural s azucar agrega x 300 gr","300","gr",0.00
42155,"7791337008243","yogur yogurisimo bebible vainilla probio x 900 gr","900","gr",0.00
42157,"7791337006942","yogur yogurisimo griego duraznos a la cr x 125 gr","125","gr",0.00
42159,"7791337006447","yogur yogurisimo natural break estgrieg x 140 gr","140","gr",0.00
42161,"7791337006430","yogur yogurisimo griego mani chips x 140 gr","140","gr",0.00
42163,"7798106150042","tomate mora triturado x 950 gr","950","gr",0.00
42165,"7790240140255","vino mora negra malbec bonarda x 750 cm3","750","cm3",0.00
42167,"7790170903975","cafe morenita blend tipo italiano x 250 gr","250","gr",0.00
42169,"7790170903692","capsulas cafe morenita colombia x 10 unid","10","uni",0.00
42171,"7790170903678","capsulas cafe morenita brasil x 10 unid","10","uni",0.00
42173,"7790170901971","cafe morenita intenso x 250 gr","250","gr",0.00
42175,"7790170902008","cafe morenita intenso x 500 gr","500","gr",0.00
42177,"7790199604273","harina morixe pizzas caseras x 1 kg","1","kg",0.00
42179,"7790199602941","rebozador morixe hornear o freir x 1 kg","1","kg",0.00
42181,"7790199602910","pan rallado morixe x 500 gr","500","gr",0.00
42183,"7790199000020","harina morixe 0000 fortc vitaminas x 1 kg","1","kg",0.00
42185,"7790199602927","pan rallado morixe para hornear x 1 kg","1","kg",0.00
42187,"7790580567903","tomate arcor perita x 400 gr","400","gr",0.00
42189,"7790580504809","dulce de batata arcor con chocolate x 500 gr","500","gr",0.00
42191,"7790580133139","salsa arcor pomarola nueva receta x 340 gr","340","gr",0.00
42193,"7790580132194","mermelada arcor naranja x 454 gr","454","gr",0.00
42195,"7790070933478","cafe arlistan instantaneo suave x 170 gr","170","gr",0.00
42197,"7790070936516","cafe arlistan instantaneo liviano x 50 gr","50","gr",0.00
42199,"7790070936493","cafe arlistan instantaneo x 100 gr","100","gr",0.00
42201,"7790538009561","galleta arrocitas con semlino con sal x 100 gr","100","gr",0.00
42203,"7790538009707","galleta arrocitas dulces x 101 gr","101","gr",0.00
42205,"7790538000582","gallmini arrocitas caramel x 53 gr","53","gr",0.00
42207,"7790538009554","gallmini arrocitas queso romano x 42 gr","42","gr",0.00
42209,"7790538009578","galleta arrocitas semilla lino sin sal x 101 gr","101","gr",0.00
42211,"7790787949601","yogur ilolay bebible descvainilla x 1 kg","1","kg",0.00
42213,"7790787960545","yogur ilolay bebible entero frutil kiwi x 900 gr","900","gr",0.00
42215,"7790787000432","yogur ilolay bebible descfrutilla x 1 kg","1","kg",0.00
42217,"7790787960552","yogur ilolay bebible descfrutilla x 900 gr","900","gr",0.00
42219,"7790787949670","leche ilolay kids chocolatada x 1 lt","1","lt",0.00
42221,"7794820902486","yogur la cremeria tipo suizo duraz nja x 120 gr","120","gr",0.00
42223,"7794820902462","yogur la cremeria tipo suizo frutillas x 120 gr","120","gr",0.00
42225,"7794820902479","yogur la cremeria tipo suizo moras x 120 gr","120","gr",0.00
42227,"7790398100088","manteca la paulina x 200 gr","200","gr",0.00
42229,"999000005095","queso la paulina fontina x 1 kg","1","kg",0.00
42231,"750000005095","queso la paulina fontina x 750 gr","750","gr",0.00
42233,"500000005095","queso la paulina fontina x 500 gr","500","gr",0.00
42235,"7798128001896","conitos cachafaz dulce de leche x 6 unid","6","uni",0.00
42237,"7622201818715","chocolate cadbury yoghurt frutilla x 82 gr","82","gr",0.00
42239,"7622201807405","chocolate cadbury con almendras x 82 gr","82","gr",0.00
42241,"7622201818654","chocolate cadbury yoghurt frutilla x 29 gr","29","gr",0.00
42243,"77909107","barra cereal fort action x 23 gr","23","gr",0.00
42245,"77909053","barra cereal fort manzana x 22 gr","22","gr",0.00
42247,"77909008","barra cereal fort clasica x 23 gr","23","gr",0.00
42249,"7790206509171","barra cereal fort light frutos rojos x 19 gr","19","gr",0.00
42251,"77909039","barra cereal fort gran rico x 23 gr","23","gr",0.00
42253,"7790580111755","chocolate oblea cofler graffiti x 45 gr","45","gr",0.00
42255,"77922120","chocolate cofler block con mani x 110 gr","110","gr",0.00
42257,"7790040659605","alfajor cofler block de chocolate x 60 gr","60","gr",0.00
42259,"8445290256393","cafe nescafe dolca latte x 125 gr","125","gr",0.00
42261,"7613287953285","cafe nescafe dolca instantaneo suave x 170 gr","170","gr",0.00
42263,"7613287953476","cafe nescafe dolca instantaneo tributo x 170 gr","170","gr",0.00
42265,"7501059273252","capsulas dolce gusto espresso x 16 unid","16","uni",0.00
42267,"7613033174728","capsulas dolce gusto au lait x 16 unid","16","uni",0.00
42269,"8445290194176","cacao nesquik 60 anos x 360 gr","360","gr",0.00
42271,"7795930000543","agua nestle pureza vital sin gas x 2250 cm3","2250","cm3",0.00
42273,"7790703165207","vino new age blanco dulce x 750 cm3","750","cm3",0.00
42275,"7794450000156","vino nicasia red blend cab franc x 750 cm3","750","cm3",0.00
42277,"7793440000046","vino nieto senetiner malbec x 750 cm3","750","cm3",0.00
42279,"7790070760067","vino nieto senetiner cabernet sauvignon x 750 cm3","750","cm3",0.00
42281,"7793440000053","vino nieto senetiner syrah x 750 cm3","750","cm3",0.00
42283,"7790742104809","dulce de leche serenisima clasico x 250 gr","250","gr",0.00
42285,"7790742358806","leche serenisima uat parcdesc con hierr x 1 lt","1","lt",0.00
42287,"7790742357106","leche serenisima liviana uat 1 x 1 lt","1","lt",0.00
42289,"7790742345806","manteca serenisima clasica x 200 gr","200","gr",0.00
42291,"7790742358400","leche serenisima barista parcdescremada x 1 lt","1","lt",0.00
42293,"7790742436108","leche polvo serenisima entera fortif x 200 gr","200","gr",0.00
42295,"7790742067005","dulce de leche serenisima repostero x 400 gr","400","gr",0.00
42297,"7790742436405","leche polvo serenisima descremada fortif x 400 gr","400","gr",0.00
42299,"7790742436504","leche polvo serenisima zero lactosa fort x 400 gr","400","gr",0.00
42301,"7791337008502","postre serenisima sabor vainilla x 95 gr","95","gr",0.00
42303,"7790742345400","manteca serenisima untable reden grasas x 200 cm3","200","cm3",0.00
42305,"7791337008335","yogur serenisima bebclasico frutilla x 900 gr","900","gr",0.00
42307,"7791078022706","bocaditos granix rellenos de frutilla x 180 gr","180","gr",0.00
42309,"7791078022713","bocaditos granix rellde avellana x 180 gr","180","gr",0.00
42311,"7790045000907","galletitas granix sin sal crackers x 140 gr","140","gr",0.00
42313,"7790045823209","galletitas granix salvado x 135 gr","135","gr",0.00
42315,"7790045001591","copos de maiz granix tradicionales x 400 gr","400","gr",0.00
42317,"7791078022744","aritos de miel granix x 130 gr","130","gr",0.00
42319,"7790045001379","galletitas granix granagua x 600 gr","600","gr",0.00
42321,"7790045001584","copos de maiz granix tradicionales x 160 gr","160","gr",0.00
42323,"7790045823780","aceite granix girasol alto oleico x 750 cm3","750","cm3",0.00
42325,"7790045002123","bocaditos granix rellenos de mani x 180 gr","180","gr",0.00
42327,"7790045826231","galletitas granix salvado crackers x 720 gr","720","gr",0.00
42329,"7790045000457","baloncitos granix chocolatados x 150 gr","150","gr",0.00
42331,"7791885005312","caballa cumana natural x 380 gr","380","gr",0.00
42333,"7791885005442","caballa cumana en aceite x 380 gr","380","gr",0.00
42335,"7791885001550","atun cumana desmenuzado al natural x 170 gr","170","gr",0.00
42337,"7791885000515","sardinas cumana en aceite x 125 gr","125","gr",0.00
42339,"7791885004087","lomitos de atun cumana al natural x 170 gr","170","gr",0.00
42341,"7791885001208","atun cumana desmenuzado en aceite x 170 gr","170","gr",0.00
42343,"7791885004094","lomitos de atun cumana en aceite x 170 gr","170","gr",0.00
42345,"7792410517355","licor cusenier mariposa x 750 cm3","750","cm3",0.00
42347,"7792410517348","granadina cusenier x 750 cm3","750","cm3",0.00
42349,"7791200000626","aperitivo cynar receta original x 750 cm3","750","cm3",0.00
42351,"7794450090492","vino dvcatena cabernet malbec x 750 cm3","750","cm3",0.00
42353,"7794450090096","vino dvcatena malbec malbec x 750 cm3","750","cm3",0.00
42355,"7798159947989","vino cordero con piel de lobo malbec x 750 cm3","750","cm3",0.00
42357,"7793046007340","mermelada cormillot light higo s azucar x 390 gr","390","gr",0.00
42359,"7792798003709","cerveza corona porron x 330 cm3","330","cm3",0.00
42361,"7792798003716","cerveza corona premium descartable x 710 cm3","710","cm3",0.00
